Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,Orig. Scheduled,HomeGame,umpire-HP,umpire-1B,umpire-2B,umpire-3B,temperature,wind,weather,start_time,stadium,turf,Index,year
128,201908210,boxscore,LAD,TOR,W-wo,2,1,10,84-44,1,up20.0,Baez,Mayza,,3:10,N,"44,106",++,,True,Brian Knight,Pat Hoberg,Greg Gibson,Gerry Davis,80° F,5mph out to Centerfield,Sunny,7:11 p.m. Local,Dodger Stadium,grass,1900,2019
128,201908210,boxscore,ARI,COL,L,2,7,,64-64,2, 20.0,Melville,Leake,,2:50,D,"17,707",-,,True,Chris Segal,Mark Carlson,Tripp Gibson,Dan Bellino,75° F,0mph,In Dome,12:40 p.m. Local,Chase Field,turf,1901,2019
126,201908210,boxscore,PIT,WSN,L,1,11,,52-74,5, 16.0,Corbin,Musgrove,,2:54,N,"10,577",-,,True,Gary Cederstrom,Tom Woodring,Marvin Hudson,Adrian Johnson,80° F,10mph out to Leftfield,Sunny,7:08 p.m. Local,PNC Park,grass,1902,2019
128,201908210,boxscore,TBR,SEA,W-wo,7,6,,74-54,2, 9.0,Pagan,Magill,,2:58,D,"7,827",+,,True,John Libka,Fieldin Culbreth,CB Bucknor,D.J. Reyburn,72° F,0mph,In Dome,1:10 p.m. Local,Tropicana Field,turf,1903,2019
127,201908210,boxscore,OAK,NYY,W,6,4,,74-53,2, 6.5,Fiers,Happ,Hendriks,3:02,N,"22,017",++,,True,Mike Muchlinski,Rob Drake,Kerwin Danley,Roberto Ortiz,75° F,13mph out to Rightfield,Cloudy,7:08 p.m. Local,Oakland-Alameda County Coliseum,grass,1904,2019
128,201908210,boxscore,ATL,MIA,W,5,0,,76-52,1,up 6.0,Teheran,Smith,,2:44,N,"23,537",++++,,True,Mark Wegner,Sean Barber,Stu Scheurwater,Alan Porter,90° F,5mph from Right to Left,Cloudy,7:22 p.m. Local,SunTrust Park,grass,1905,2019
128,201908220,boxscore,BAL,TBR,L,2,5,,41-87,5, 41.5,Drake,Castro,Pagan,3:29,N,"8,153",-,,True,John Bacon,Ted Barrett,John Tumpane,Lance Barksdale,91° F,7mph out to Rightfield,Cloudy,7:07 p.m. Local,Oriole Park at Camden Yards,grass,1906,2019
129,201908220,boxscore,LAD,TOR,W-wo,3,2,,85-44,1,up20.5,Sadler,Law,,2:46,N,"49,796",+++,,True,Pat Hoberg,Greg Gibson,John Libka,Brian Knight,74° F,8mph out to Centerfield,Sunny,7:10 p.m. Local,Dodger Stadium,grass,1907,2019
129,201908220,boxscore,HOU,DET,W,6,3,,82-47,1,up 6.5,Cole,Zimmermann,Osuna,2:50,N,"27,220",+,,True,Jeremie Rehak,Alfonso Marquez,David Rackley,Quinn Wolcott,73° F,0mph,In Dome,7:10 p.m. Local,Minute Maid Park,grass,1908,2019
127,201908220,boxscore,CHC,SFG,W,1,0,,69-58,1,up 0.5,Hendricks,Samardzija,Wick,2:29,D,"36,366",+++++,,True,Paul Nauert,Angel Hernandez,Ed Hickox,Carlos Torres,75° F,16mph in from Centerfield,Cloudy,1:21 p.m. Local,Wrigley Field,grass,1909,2019
127,201908220,boxscore,PIT,WSN,L,1,7,,52-75,5, 17.0,Strickland,Brault,,3:19,N,"10,587",--,,True,Tom Woodring,Marvin Hudson,Adrian Johnson,Gary Cederstrom,73° F,7mph out to Rightfield,Overcast,7:15 p.m. Local,PNC Park,grass,1910,2019
126,201908220,boxscore,STL,COL,W,6,5,,68-58,2, 0.5,Leone,Almonte,Martinez,2:52,N,"36,465",+,,True,Bruce Dreckman,Mike Estabrook,Paul Emmel,Chad Fairchild,72° F,6mph in from Leftfield,Overcast,7:37 p.m. Local,Busch Stadium III,grass,1911,2019
129,201908220,boxscore,ATL,MIA,W-wo,3,2,,77-52,1,up 6.0,Melancon,Stanek,,2:40,N,"23,967",+++++,,True,Sean Barber,Stu Scheurwater,Alan Porter,Mark Wegner,89° F,8mph from Right to Left,Cloudy,7:21 p.m. Local,SunTrust Park,grass,1912,2019
127,201908220,boxscore,CHW,TEX,W,6,1,,58-69,3, 19.0,Detwiler,Jurado,,2:29,N,"18,563",++,,True,Manny Gonzalez,Sam Holbrook,Jim Wolf,Ramon De Jesus,75° F,17mph from Left to Right,Cloudy,7:11 p.m. Local,Guaranteed Rate Field,grass,1913,2019
127,201908220,boxscore,NYM,CLE,W,2,0,8,67-60,3, 9.0,Syndergaard,Civale,Sewald,2:08,N,"30,998",+++++,,True,Chris Guccione,Ryan Blakney,Mike Everitt,Lance Barrett,83° F,5mph from Left to Right,Cloudy,7:11 p.m. Local,Citi Field,grass,1914,2019
128,201908220,boxscore,OAK,NYY,W,5,3,,75-53,2, 6.5,Roark,Tanaka,Soria,2:51,N,"24,758",+++,,True,Rob Drake,Kerwin Danley,Roberto Ortiz,Mike Muchlinski,73° F,15mph out to Rightfield,Sunny,6:38 p.m. Local,Oakland-Alameda County Coliseum,grass,1915,2019
129,201908230,boxscore,CLE,KCR,W,4,1,,75-54,2, 2.5,Plesac,Junis,Hand,2:50,N,"31,946",+,,True,Angel Hernandez,Ed Hickox,Carlos Torres,Paul Nauert,72° F,9mph in from Rightfield,Sunny,7:11 p.m. Local,Progressive Field,grass,1916,2019
130,201908230,boxscore,HOU,LAA,W,5,4,,83-47,1,up 7.0,Greinke,Suarez,Osuna,3:07,N,"35,201",++,,True,Stu Scheurwater,Alan Porter,Mark Wegner,Sean Barber,73° F,0mph,In Dome,7:10 p.m. Local,Minute Maid Park,grass,1917,2019
127,201908230,boxscore,MIA,PHI,W,19,11,,46-81,5, 30.5,Kinley,Pivetta,,4:10,N,"9,065",+,,True,Larry Vanover,Alfonso Marquez,David Rackley,Jeremie Rehak,77° F,0mph,In Dome,7:10 p.m. Local,Marlins Park,grass,1918,2019
127,201908230,boxscore,STL,COL,W,8,3,,69-58,1,up 0.5,Flaherty,Lambert,,3:02,N,"40,829",++,,True,Mike Estabrook,Paul Emmel,Chad Fairchild,Bruce Dreckman,77° F,11mph in from Leftfield,Cloudy,7:17 p.m. Local,Busch Stadium III,grass,1919,2019
128,201908230,boxscore,NYM,ATL,L,1,2,14,67-61,3, 10.0,Jackson,Familia,Melancon,4:37,N,"31,437",-,,True,Marvin Hudson,Adrian Johnson,Gary Cederstrom,Quinn Wolcott,75° F,7mph in from Leftfield,Cloudy,7:10 p.m. Local,Citi Field,grass,1920,2019
129,201908230,boxscore,BAL,TBR,L,1,7,,41-88,5, 42.5,Richards,Blach,Slegers,2:25,N,"14,762",--,,True,Ted Barrett,John Tumpane,Lance Barksdale,John Bacon,68° F,4mph out to Rightfield,Cloudy,7:07 p.m. Local,Oriole Park at Camden Yards,grass,1921,2019
128,201908230,boxscore,MIL,ARI,W,6,1,,66-62,3, 3.5,Lyles,Kelly,,3:06,N,"42,209",++,,True,Ryan Blakney,Mike Everitt,Lance Barrett,Chris Guccione,68° F,13mph from Left to Right,Sunny,7:10 p.m. Local,Miller Park,grass,1922,2019
127,201908230,boxscore,SDP,BOS,L,0,11,,59-68,4, 24.5,Rodriguez,Paddack,,3:04,N,"42,904",---,,True,Tom Hallion,Todd Tichenor,Ben May,Adam Hamari,71° F,7mph from Left to Right,Sunny,7:13 p.m. Local,Petco Park,grass,1923,2019
128,201908230,boxscore,PIT,CIN,W-wo,3,2,,53-75,5, 16.5,Vazquez,Iglesias,,2:53,N,"20,091",+,,True,Phil Cuzzi,Fieldin Culbreth,CB Bucknor,D.J. Reyburn,73° F,6mph out to Rightfield,Sunny,7:06 p.m. Local,PNC Park,grass,1924,2019
129,201908230,boxscore,SEA,TOR,W,7,4,,55-74,5, 27.5,Wisler,Gaviglio,Magill,3:51,N,"34,707",+,,True,Kerwin Danley,Roberto Ortiz,Mike Muchlinski,Rob Drake,66° F,3mph in from Centerfield,Cloudy,7:10 p.m. Local,T-Mobile Park,grass,1925,2019
130,201908230,boxscore,LAD,NYY,L,2,10,,85-45,1,up20.5,Paxton,Ryu,,3:16,N,"53,775",-,,True,Ron Kulpa,Gabe Morales,Bill Welke,Jansen Visconti,77° F,5mph from Left to Right,Sunny,7:10 p.m. Local,Dodger Stadium,grass,1926,2019
128,201908230,boxscore,CHW,TEX,W,8,3,,59-69,3, 18.0,Cease,Lynn,,2:50,N,"27,016",+++,,True,Sam Holbrook,Jim Wolf,Ramon De Jesus,Manny Gonzalez,69° F,11mph from Left to Right,Cloudy,7:11 p.m. Local,Guaranteed Rate Field,grass,1927,2019
128,201908230,boxscore,MIN,DET,L,6,9,,77-51,1,up 2.5,VerHagen,Berrios,,3:26,N,"31,238",--,,True,Tim Timmons,Tripp Gibson,Dan Bellino,Chris Segal,76° F,12mph in from Rightfield,Cloudy,7:10 p.m. Local,Target Field,grass,1928,2019
128,201908230,boxscore,CHC,WSN,L,3,9,,69-59,2, 0.5,Sanchez,Lester,,3:10,D,"39,889",-,,True,Jordan Baker,Vic Carapazza,Dan Iassogna,Hunter Wendelstedt,73° F,18mph in from Centerfield,Sunny,1:21 p.m. Local,Wrigley Field,grass,1929,2019
129,201908240,boxscore,OAK,SFG,L,5,10,,75-54,2, 8.0,Coonrod,Petit,,3:50,N,"53,367",-,,True,Greg Gibson,John Libka,Brian Knight,Pat Hoberg,71° F,14mph out to Rightfield,Sunny,6:07 p.m. Local,Oakland-Alameda County Coliseum,grass,1930,2019
129,201908240,boxscore,CHC,WSN,L,2,7,,69-60,2, 1.5,Suero,Quintana,,3:56,D,"40,658",--,,True,Vic Carapazza,Dan Iassogna,Hunter Wendelstedt,Jordan Baker,73° F,11mph in from Rightfield,Sunny,1:21 p.m. Local,Wrigley Field,grass,1931,2019
128,201908240,boxscore,SDP,BOS,L,4,5,,59-69,4, 25.5,Barnes,Yates,Workman,3:48,N,"42,625",----,,True,Todd Tichenor,Ben May,Adam Hamari,Tom Hallion,75° F,6mph from Left to Right,Sunny,5:42 p.m. Local,Petco Park,grass,1932,2019
129,201908240,boxscore,PIT,CIN,W,14,0,,54-75,5, 16.5,Williams,Wood,,2:45,N,"26,776",++,,True,Fieldin Culbreth,CB Bucknor,D.J. Reyburn,Phil Cuzzi,73° F,6mph from Left to Right,Cloudy,7:07 p.m. Local,PNC Park,grass,1933,2019
128,201908240,boxscore,MIA,PHI,L,3,9,,46-82,5, 31.5,Eflin,Yamamoto,,3:37,N,"12,981",-,,True,Alfonso Marquez,David Rackley,Jeremie Rehak,Larry Vanover,78° F,0mph,In Dome,6:11 p.m. Local,Marlins Park,grass,1934,2019
131,201908240,boxscore,LAD,NYY,W,2,1,,86-45,1,up21.0,Gonsolin,Sabathia,Jansen,3:19,D,"53,803",+,,True,Gabe Morales,Bill Welke,Jansen Visconti,Ron Kulpa,89° F,5mph out to Centerfield,Sunny,1:07 p.m. Local,Dodger Stadium,grass,1935,2019
129,201908240,boxscore,NYM,ATL,L,5,9,,67-62,4, 11.0,Tomlin,Brach,,3:14,N,"38,300",--,,True,Adrian Johnson,Gary Cederstrom,Quinn Wolcott,Marvin Hudson,74° F,7mph in from Rightfield,Sunny,7:10 p.m. Local,Citi Field,grass,1936,2019
129,201908240,boxscore,CHW,TEX,L,0,4,,59-70,3, 19.0,Allard,Nova,,3:06,N,"26,454",-,,True,Jim Wolf,Ramon De Jesus,Manny Gonzalez,Sam Holbrook,72° F,13mph from Left to Right,Cloudy,6:10 p.m. Local,Guaranteed Rate Field,grass,1937,2019
130,201908240,boxscore,CLE,KCR,W,4,2,,76-54,2, 2.5,Clevinger,Sparkman,Hand,3:07,N,"33,349",++,,True,Ed Hickox,Carlos Torres,Paul Nauert,Angel Hernandez,71° F,12mph in from Rightfield,Sunny,7:11 p.m. Local,Progressive Field,grass,1938,2019
129,201908240,boxscore,MIN,DET,W,8,5,,78-51,1,up 2.5,Gibson,Jackson,Rogers,3:23,N,"39,429",+,,True,Tripp Gibson,Dan Bellino,Chris Segal,Tim Timmons,74° F,12mph in from Centerfield,Cloudy,6:10 p.m. Local,Target Field,grass,1939,2019
128,201908240,boxscore,STL,COL,W,6,0,,70-58,1,up 1.5,Hudson,Gonzalez,,2:59,N,"42,102",+++,,True,Paul Emmel,Chad Fairchild,Bruce Dreckman,Mike Estabrook,74° F,10mph from Left to Right,Sunny,6:16 p.m. Local,Busch Stadium III,grass,1940,2019
131,201908240,boxscore,HOU,LAA,W,5,2,,84-47,1,up 8.0,Miley,Peters,Harris,3:03,N,"37,862",+++,,True,Alan Porter,Mark Wegner,Sean Barber,Stu Scheurwater,73° F,0mph,In Dome,6:10 p.m. Local,Minute Maid Park,grass,1941,2019
129,201908240,boxscore,MIL,ARI,W,4,0,,67-62,3, 3.5,Anderson,Gallen,,3:29,N,"41,737",+++,,True,Mike Everitt,Lance Barrett,Chris Guccione,Ryan Blakney,68° F,12mph in from Leftfield,Sunny,6:11 p.m. Local,Miller Park,grass,1942,2019
130,201908240,boxscore,SEA,TOR,L,5,7,,55-75,5, 28.5,Stewart,McClain,Law,3:38,N,"34,590",-,,True,Roberto Ortiz,Mike Muchlinski,Rob Drake,Kerwin Danley,68° F,4mph in from Centerfield,Cloudy,6:10 p.m. Local,T-Mobile Park,grass,1943,2019
130,201908240,boxscore,BAL,TBR,W,7,1,,42-88,5, 41.5,Means,Alvarado,,2:38,N,"11,409",+,,True,John Tumpane,Lance Barksdale,John Bacon,Ted Barrett,74° F,3mph in from Centerfield,Overcast,7:06 p.m. Local,Oriole Park at Camden Yards,grass,1944,2019
132,201908250,boxscore,LAD,NYY,L,1,5,,86-46,1,up20.0,German,Kershaw,,2:51,D,"53,828",-,,True,Bill Welke,Jansen Visconti,Ron Kulpa,Gabe Morales,90° F,8mph out to Centerfield,Sunny,4:07 p.m. Local,Dodger Stadium,grass,1945,2019
130,201908250,boxscore,MIN,DET,W,7,4,,79-51,1,up 3.5,Perez,Boyd,,2:50,D,"32,892",++,,True,Dan Bellino,Chris Segal,Tim Timmons,Tripp Gibson,72° F,14mph from Right to Left,Cloudy,1:14 p.m. Local,Target Field,grass,1946,2019
129,201908250,boxscore,STL,COL,W,11,4,,71-58,1,up 2.5,Helsley,Senzatela,,3:31,D,"45,551",++++,,True,Chad Fairchild,Bruce Dreckman,Mike Estabrook,Paul Emmel,69° F,7mph in from Rightfield,Overcast,3:50 p.m. Local,Busch Stadium III,grass,1947,2019
130,201908250,boxscore,PIT,CIN,W,9,8,,55-75,5, 16.5,Agrazal,Bauer,Vazquez,3:25,D,"22,349",+++,,True,CB Bucknor,D.J. Reyburn,Phil Cuzzi,Fieldin Culbreth,73° F,11mph in from Centerfield,Cloudy,1:38 p.m. Local,PNC Park,grass,1948,2019
131,201908250,boxscore,BAL,TBR,W,8,3,,43-88,5, 41.5,Bundy,Castillo,,2:54,D,"13,287",++,,True,Lance Barksdale,John Bacon,Ted Barrett,John Tumpane,75° F,8mph in from Rightfield,Cloudy,1:07 p.m. Local,Oriole Park at Camden Yards,grass,1949,2019
130,201908250,boxscore,CHW,TEX,W,2,0,,60-70,3, 19.0,Lopez,Burke,Colome,2:57,D,"25,553",+,,True,Ramon De Jesus,Manny Gonzalez,Sam Holbrook,Jim Wolf,73° F,12mph out to Rightfield,Cloudy,1:12 p.m. Local,Guaranteed Rate Field,grass,1950,2019
130,201908250,boxscore,MIL,ARI,L,2,5,,67-63,3, 4.5,Ray,Davies,Bradley,3:44,D,"38,920",-,,True,Lance Barrett,Chris Guccione,Ryan Blakney,Mike Everitt,72° F,13mph in from Leftfield,Cloudy,1:11 p.m. Local,Miller Park,grass,1951,2019
132,201908250,boxscore,HOU,LAA,W,11,2,,85-47,1,up 9.0,Valdez,Barria,,2:59,D,"38,989",++++,,True,Mark Wegner,Sean Barber,Stu Scheurwater,Alan Porter,73° F,0mph,In Dome,1:11 p.m. Local,Minute Maid Park,grass,1952,2019
131,201908250,boxscore,CLE,KCR,L,8,9,10,76-55,2, 3.5,Kennedy,Goody,Lopez,3:39,D,"29,360",-,,True,Carlos Torres,Paul Nauert,Angel Hernandez,Tom Woodring,75° F,9mph from Right to Left,Sunny,1:11 p.m. Local,Progressive Field,grass,1953,2019
130,201908250,boxscore,CHC,WSN,L,5,7,11,69-61,2, 2.5,Hudson,Chatwood,,4:35,D,"40,518",---,,True,Dan Iassogna,Hunter Wendelstedt,Jordan Baker,Vic Carapazza,75° F,8mph from Right to Left,Cloudy,1:21 p.m. Local,Wrigley Field,grass,1954,2019
130,201908250,boxscore,NYM,ATL,L,1,2,,67-63,4, 12.0,Keuchel,Matz,Melancon,2:45,D,"30,170",---,,True,Gary Cederstrom,Quinn Wolcott,Marvin Hudson,Adrian Johnson,74° F,18mph in from Centerfield,Sunny,1:11 p.m. Local,Citi Field,grass,1955,2019
129,201908250,boxscore,SDP,BOS,W,3,1,,60-69,4, 24.5,Lucchesi,Johnson,Yates,2:54,D,"38,026",+,,True,Ben May,Adam Hamari,Tom Hallion,Todd Tichenor,86° F,9mph from Left to Right,Sunny,1:11 p.m. Local,Petco Park,grass,1956,2019
131,201908250,boxscore,SEA,TOR,W,3,1,,56-75,5, 28.5,Gonzales,Buchholz,Magill,2:28,D,"29,345",+,,True,Mike Muchlinski,Rob Drake,Kerwin Danley,Roberto Ortiz,67° F,2mph out to Rightfield,Cloudy,1:10 p.m. Local,T-Mobile Park,grass,1957,2019
129,201908250,boxscore,MIA,PHI,W,3,2,,47-82,5, 31.5,Hernandez,Nola,Stanek,2:38,D,"9,286",+,,True,David Rackley,Jeremie Rehak,Larry Vanover,Alfonso Marquez,78° F,0mph,In Dome,1:10 p.m. Local,Marlins Park,grass,1958,2019
130,201908250,boxscore,OAK,SFG,L,4,5,,75-55,2, 9.0,Coonrod,Diekman,Smith,3:02,D,"47,321",--,,True,John Libka,Brian Knight,Pat Hoberg,Greg Gibson,74° F,9mph out to Rightfield,Sunny,1:07 p.m. Local,Oakland-Alameda County Coliseum,grass,1959,2019
130,201908260,boxscore,PHI,PIT,W-wo,6,5,11,68-62,3, 10.5,Morin,Feliz,,3:57,N,"27,932",+,,True,Brian O'Nora,James Hoye,Alex Tosi,Mark Ripperger,72° F,8mph from Right to Left,Cloudy,7:07 p.m. Local,Citizens Bank Park,grass,1960,2019
132,201908260,boxscore,SEA,NYY,L,4,5,,56-76,5, 29.0,Happ,Milone,Chapman,2:57,N,"23,030",-,,True,Manny Gonzalez,Sam Holbrook,Jim Wolf,Ramon De Jesus,70° F,3mph from Left to Right,Sunny,7:10 p.m. Local,T-Mobile Park,grass,1961,2019
131,201908260,boxscore,MIL,STL,L,2,12,,67-64,3, 5.5,Gant,Gonzalez,,3:34,N,"29,475",--,,True,Angel Hernandez,Alfonso Marquez,Tom Woodring,Carlos Torres,73° F,0mph,In Dome,6:08 p.m. Local,Miller Park,grass,1962,2019
130,201908260,boxscore,MIA,CIN,L,3,6,,47-83,5, 31.5,Gray,Lopez,,3:03,N,"5,297",-,,True,Hunter Wendelstedt,Ryan Blakney,Vic Carapazza,Dan Iassogna,76° F,0mph,In Dome,7:10 p.m. Local,Marlins Park,grass,1963,2019
131,201908260,boxscore,SFG,ARI,L,4,6,,65-66,3, 20.0,Young,Beede,Bradley,3:30,N,"29,169",-,,True,Adam Hamari,Tom Hallion,Todd Tichenor,Ben May,65° F,14mph out to Centerfield,Cloudy,6:45 p.m. Local,Oracle Park,grass,1964,2019
130,201908260,boxscore,SDP,LAD,W,4,3,,61-69,4, 23.5,Lauer,May,Yates,2:52,N,"26,172",++,,True,Rob Drake,Tim Timmons,Roberto Ortiz,Mike Muchlinski,76° F,8mph from Left to Right,Sunny,7:11 p.m. Local,Petco Park,grass,1965,2019
132,201908260,boxscore,COL,ATL,W-wo,3,1,,59-73,5, 26.5,Diaz,Swarzak,,3:27,D,"29,803",+,2019-04-10 (Inclement weather),True,Nic Lentz,Pat Hoberg,Greg Gibson,Brian Knight,72° F,10mph out to Leftfield,Cloudy,1:11 p.m. Local,Coors Field,grass,1966,2019
132,201908260,boxscore,KCR,OAK,L,4,19,,46-86,4, 34.0,Bailey,Keller,,3:37,N,"13,595",-,,True,Chris Guccione,Mike Everitt,Lance Barrett,Bill Welke,74° F,8mph from Left to Right,Cloudy,7:15 p.m. Local,Kauffman Stadium,grass,1967,2019
132,201908270,boxscore,SFG,ARI,L,2,3,,65-67,3, 21.0,Leake,Coonrod,Bradley,2:46,N,"28,262",--,,True,Tom Hallion,Todd Tichenor,Ben May,Adam Hamari,66° F,17mph out to Centerfield,Cloudy,6:45 p.m. Local,Oracle Park,grass,1968,2019
133,201908270,boxscore,COL,BOS,L,6,10,,59-74,5, 27.5,Porcello,Garcia,,3:32,N,"44,101",-,,True,Jansen Visconti,Jerry Meals,Gabe Morales,Phil Cuzzi,74° F,9mph in from Rightfield,Sunny,6:41 p.m. Local,Coors Field,grass,1969,2019
132,201908270,boxscore,MIL,STL,L,3,6,,67-65,3, 6.5,Mikolas,Albers,Martinez,3:27,N,"36,690",---,,True,Alfonso Marquez,Tom Woodring,Carlos Torres,Angel Hernandez,77° F,13mph from Right to Left,Cloudy,6:41 p.m. Local,Miller Park,grass,1970,2019
131,201908270,boxscore,SDP,LAD,L,0,9,,61-70,4, 24.5,Buehler,Quantrill,,3:02,N,"27,952",-,,True,Tim Timmons,Roberto Ortiz,Mike Muchlinski,Rob Drake,73° F,7mph from Left to Right,Sunny,7:12 p.m. Local,Petco Park,grass,1971,2019
131,201908270,boxscore,PHI,PIT,L,4,5,,68-63,3, 10.5,Vazquez,Neris,,3:19,N,"26,200",-,,True,James Hoye,Alex Tosi,Mark Ripperger,Brian O'Nora,75° F,5mph out to Centerfield,Cloudy,7:08 p.m. Local,Citizens Bank Park,grass,1972,2019
130,201908270,boxscore,DET,CLE,L,1,10,,39-91,5, 40.5,Plutko,Turnbull,,3:12,N,"15,715",---,,True,Sean Barber,Stu Scheurwater,Alan Porter,Jim Reynolds,79° F,9mph from Right to Left,Cloudy,7:11 p.m. Local,Comerica Park,grass,1973,2019
133,201908270,boxscore,HOU,TBR,W,15,1,,86-47,1,up 8.5,Verlander,Morton,,3:10,N,"28,454",+++++,,True,Pat Hoberg,Greg Gibson,Jordan Baker,Brian Knight,73° F,0mph,In Dome,7:11 p.m. Local,Minute Maid Park,grass,1974,2019
134,201908270,boxscore,TOR,ATL,W,3,1,,54-80,4, 33.0,Godley,Soroka,Giles,2:57,N,"24,578",+,,True,Cory Blaser,Tony Randazzo,Jeff Nelson,John Libka,68° F,0mph,In Dome,7:07 p.m. Local,Rogers Centre,turf,1975,2019
133,201908270,boxscore,SEA,NYY,L,0,7,,56-77,5, 30.0,Tanaka,Kikuchi,,2:59,N,"23,131",--,,True,Sam Holbrook,Jim Wolf,Ramon De Jesus,Manny Gonzalez,75° F,3mph out to Rightfield,Sunny,7:10 p.m. Local,T-Mobile Park,grass,1976,2019
131,201908270,boxscore,NYM,CHC,L,2,5,,67-64,4, 11.5,Darvish,Stroman,,2:54,N,"34,158",----,,True,Chad Whitson,Doug Eddings,Bill Miller,Chris Conroy,71° F,8mph out to Leftfield,Cloudy,7:12 p.m. Local,Citi Field,grass,1977,2019
131,201908270,boxscore,CHW,MIN,L,1,3,,60-71,3, 20.0,Pineda,Giolito,Rogers,3:16,N,"12,175",-,,True,Sam Holbrook,Jim Wolf,Ramon De Jesus,Manny Gonzalez,75° F,12mph out to Leftfield,Sunny,7:11 p.m. Local,Guaranteed Rate Field,grass,1978,2019
134,201908270,boxscore,LAA,TEX,W,5,2,,64-70,4, 22.5,Del Pozo,Minor,Robles,2:48,N,"39,008",+,,True,Bruce Dreckman,Paul Emmel,Nic Lentz,Chad Fairchild,77° F,11mph out to Centerfield,Sunny,7:07 p.m. Local,Angel Stadium of Anaheim,grass,1979,2019
131,201908270,boxscore,MIA,CIN,L,5,8,,47-84,5, 31.5,Castillo,Smith,Iglesias,3:24,N,"6,169",--,,True,Ryan Blakney,Vic Carapazza,Dan Iassogna,Hunter Wendelstedt,77° F,0mph,In Dome,7:11 p.m. Local,Marlins Park,grass,1980,2019
133,201908270,boxscore,KCR,OAK,L,1,2,,46-87,4, 35.0,Fiers,Montgomery,Hendriks,2:56,N,"13,669",--,,True,Mike Everitt,Chris Segal,Bill Welke,Lance Barrett,78° F,9mph from Left to Right,Sunny,7:15 p.m. Local,Kauffman Stadium,grass,1981,2019
131,201908270,boxscore,WSN,BAL,L,0,2,,73-58,2, 5.5,Brooks,Corbin,Givens,2:52,N,"24,946",-,,True,Jeremie Rehak,Larry Vanover,Dan Bellino,David Rackley,78° F,9mph from Right to Left,Cloudy,7:06 p.m. Local,Nationals Park,grass,1982,2019
134,201908280,boxscore,SEA,NYY,L,3,7,,56-78,5, 31.0,Paxton,Sheffield,,3:11,D,"32,026",---,,True,Jim Wolf,Ramon De Jesus,Manny Gonzalez,Sam Holbrook,81° F,5mph out to Centerfield,Cloudy,1:10 p.m. Local,T-Mobile Park,grass,1983,2019
134,201908280,boxscore,KCR,OAK,W,6,4,,47-87,4, 35.0,Hill,Treinen,Kennedy,2:33,N,"15,049",+,,True,Chris Segal,Bill Welke,Lance Barrett,Mike Everitt,82° F,7mph from Right to Left,Sunny,7:15 p.m. Local,Kauffman Stadium,grass,1984,2019
134,201908280,boxscore,HOU,TBR,W,8,6,,87-47,1,up 9.5,Harris,Castillo,,3:09,N,"25,539",++++++,,True,Greg Gibson,Jordan Baker,Brian Knight,Pat Hoberg,73° F,0mph,In Dome,7:10 p.m. Local,Minute Maid Park,grass,1985,2019
132,201908280,boxscore,PHI,PIT,W,12,3,,69-63,3, 10.5,Velasquez,Keller,,3:20,N,"24,224",+,,True,Alex Tosi,Mark Ripperger,Brian O'Nora,James Hoye,80° F,5mph out to Rightfield,Cloudy,6:07 p.m. Local,Citizens Bank Park,grass,1986,2019
131,201908280,boxscore,DET,CLE,L,2,4,,39-92,5, 41.5,Civale,Farmer,Hand,2:33,N,"15,834",----,,True,Stu Scheurwater,Alan Porter,Jim Reynolds,Sean Barber,72° F,15mph from Right to Left,Cloudy,7:10 p.m. Local,Comerica Park,grass,1987,2019
135,201908280,boxscore,TOR,ATL,L,4,9,,54-81,4, 34.0,Jackson,Waguespack,,3:33,N,"23,112",-,,True,Tony Randazzo,Jeff Nelson,John Libka,Cory Blaser,75° F,9mph in from Leftfield,Cloudy,7:07 p.m. Local,Rogers Centre,turf,1988,2019
132,201908280,boxscore,NYM,CHC,L,7,10,,67-65,4, 12.5,Ryan,Syndergaard,Kimbrel,3:24,N,"33,987",-----,,True,Doug Eddings,Bill Miller,Chris Conroy,Chad Whitson,72° F,6mph in from Centerfield,Cloudy,7:22 p.m. Local,Citi Field,grass,1989,2019
133,201908280,boxscore,MIL,STL,W,4,1,,68-65,3, 5.5,Lyles,Flaherty,Hader,2:50,D,"33,045",+,,True,Tom Woodring,Carlos Torres,Angel Hernandez,Alfonso Marquez,70° F,21mph out to Leftfield,Cloudy,1:10 p.m. Local,Miller Park,grass,1990,2019
132,201908280,boxscore,SDP,LAD,L,4,6,10,61-71,4, 25.5,Jansen,Yates,Sadler,4:05,N,"26,871",--,,True,Roberto Ortiz,Mike Muchlinski,Rob Drake,Tim Timmons,74° F,7mph from Left to Right,Sunny,6:12 p.m. Local,Petco Park,grass,1991,2019
134,201908280,boxscore,COL,BOS,L,4,7,,59-75,5, 28.5,Rodriguez,Lambert,Workman,3:48,N,"40,801",--,,True,Jerry Meals,Gabe Morales,Phil Cuzzi,Jansen Visconti,91° F,5mph out to Centerfield,Sunny,6:41 p.m. Local,Coors Field,grass,1992,2019
